Site_Name,Commodity,TimeIdx,Demand
CA,LPGout,9,29.52
CA,LPGout,10,30.56
CA,LPGout,11,35.21
CA,LPGout,12,36.39
CA,LPGout,13,33.54
CA,LPGout,14,28.44
CA,LPGout,15,24.94
CA,LPGout,16,23.84
CA,LPGout,17,24.69
CA,LPGout,18,23.69
CA,LPGout,19,25.47
CA,LPGout,20,25.78
CA,LPGout,21,29.60
CA,LPGout,22,30.04
CA,LPGout,23,34.72
CA,N2Hout,-1,0.93
CA,N2Hout,0,1.14
CA,N2Hout,1,1.33
CA,N2Hout,2,0.79
CA,N2Hout,3,0.44
CA,N2Hout,4,0.22
CA,N2Hout,5,0.16
CA,N2Hout,6,0.15
CA,N2Hout,7,0.17
CA,N2Hout,8,0.25
CA,N2Hout,9,0.40
CA,N2Hout,10,0.62
CA,N2Hout,11,0.88
CA,N2Hout,12,1.17
CA,N2Hout,13,1.04
CA,N2Hout,14,0.69
CA,N2Hout,15,0.39
CA,N2Hout,16,0.20
CA,N2Hout,17,0.15
CA,N2Hout,18,0.14
CA,N2Hout,19,0.15
CA,N2Hout,20,0.26
CA,N2Hout,21,0.38
CA,N2Hout,22,0.59
CA,N2Hout,23,0.85
CA,N6Iout,-1,57.15
CA,N6Iout,0,52.53
CA,N6Iout,1,37.90
CA,N6Iout,2,50.33
CA,N6Iout,3,52.70
CA,N6Iout,4,32.30
CA,N6Iout,5,41.91
CA,N6Iout,6,36.81
CA,N6Iout,7,38.83
CA,N6Iout,8,39.59
CA,N6Iout,9,41.05
CA,N6Iout,10,41.71
CA,N6Iout,11,40.55
CA,N6Iout,12,46.04
CA,N6Iout,13,37.40
CA,N6Iout,14,40.37
CA,N6Iout,15,39.61
CA,N6Iout,16,33.53
CA,N6Iout,17,39.62
CA,N6Iout,18,35.10
CA,N6Iout,19,36.98
CA,N6Iout,20,36.94
CA,N6Iout,21,38.45
CA,N6Iout,22,39.12
CA,N6Iout,23,37.58
CO,ASPHout,-1,3.38
CO,ASPHout,0,2.79
CO,ASPHout,1,3.03
CO,ASPHout,2,3.31
CO,ASPHout,3,4.17
CO,ASPHout,4,5.06
CO,ASPHout,5,6.02
CO,ASPHout,6,6.50
CO,ASPHout,7,6.68
CO,ASPHout,8,6.31
CO,ASPHout,9,5.62
CO,ASPHout,10,4.16
CO,ASPHout,11,3.00
CO,ASPHout,12,2.94
CO,ASPHout,13,3.07
CO,ASPHout,14,3.49
CO,ASPHout,15,4.26
CO,ASPHout,16,5.24
CO,ASPHout,17,6.10
CO,ASPHout,18,6.57
CO,ASPHout,19,6.73
CO,ASPHout,20,6.33
CO,ASPHout,21,5.61
CO,ASPHout,22,4.18
CO,ASPHout,23,2.98
CO,CFGsout,-1,141.60
CO,CFGsout,0,136.81
CO,CFGsout,1,135.75
CO,CFGsout,2,142.10
CO,CFGsout,3,140.89
CO,CFGsout,4,145.64
CO,CFGsout,5,143.30
CO,CFGsout,6,145.02
CO,CFGsout,7,146.23
CO,CFGsout,8,140.76
CO,CFGsout,9,144.35
CO,CFGsout,10,140.89
CO,CFGsout,11,141.50
CO,CFGsout,12,135.88
CO,CFGsout,13,134.71
CO,CFGsout,14,139.59
CO,CFGsout,15,142.53
CO,CFGsout,16,143.53
CO,CFGsout,17,143.93
CO,CFGsout,18,145.26
CO,CFGsout,19,146.26
CO,CFGsout,20,140.94
CO,CFGsout,21,143.67
CO,CFGsout,22,141.59
CO,CFGsout,23,141.49
CO,COKout,-1,1.01
CO,COKout,0,1.44
CO,COKout,1,0.90
CO,COKout,2,1.42
CO,COKout,3,1.21
CO,COKout,4,1.34
CO,COKout,5,1.41
CO,COKout,6,1.34
CO,COKout,7,1.49
CO,COKout,8,1.39
CO,COKout,9,1.21
CO,COKout,10,1.37
CO,COKout,11,1.31
CO,COKout,12,1.27
CO,COKout,13,1.13
CO,COKout,14,1.13
CO,COKout,15,1.17
CO,COKout,16,1.28
CO,COKout,17,1.37
CO,COKout,18,1.32
CO,COKout,19,1.48
CO,COKout,20,1.38
CO,COKout,21,1.21
CO,COKout,22,1.37
CO,COKout,23,1.30
CO,DSUout,-1,49.44
CO,DSUout,0,49.14
CO,DSUout,1,51.34
CO,DSUout,2,49.39
CO,DSUout,3,50.72
CO,DSUout,4,53.01
CO,DSUout,5,54.03
CO,DSUout,6,52.90
CO,DSUout,7,53.86
CO,DSUout,8,53.79
CO,DSUout,9,55.51
CO,DSUout,10,50.30
CO,DSUout,11,50.54
CO,DSUout,12,48.93
CO,DSUout,13,49.83
CO,DSUout,14,52.03
CO,DSUout,15,53.83
CO,DSUout,16,54.72
CO,DSUout,17,55.10
CO,DSUout,18,53.75
CO,DSUout,19,54.89
CO,DSUout,20,54.27
CO,DSUout,21,56.86
CO,DSUout,22,51.93
CO,DSUout,23,50.74
CO,JTAout,-1,31.53
CO,JTAout,0,27.71
CO,JTAout,1,29.23
CO,JTAout,2,31.20
CO,JTAout,3,31.43
CO,JTAout,4,32.00
CO,JTAout,5,32.75
CO,JTAout,6,32.13
CO,JTAout,7,31.14
CO,JTAout,8,29.82
CO,JTAout,9,29.44
CO,JTAout,10,28.54
CO,JTAout,11,29.48
CO,JTAout,12,28.07
CO,JTAout,13,28.58
CO,JTAout,14,29.93
CO,JTAout,15,31.13
CO,JTAout,16,31.82
CO,JTAout,17,33.10
CO,JTAout,18,32.43
CO,JTAout,19,31.49
CO,JTAout,20,30.13
CO,JTAout,21,29.74
CO,JTAout,22,28.84
CO,JTAout,23,29.83
CO,LPGout,-1,11.97
CO,LPGout,0,13.06
CO,LPGout,1,12.51
CO,LPGout,2,10.07
CO,LPGout,3,8.50
CO,LPGout,4,8.10
CO,LPGout,5,8.83
CO,LPGout,6,8.83
CO,LPGout,7,9.23
CO,LPGout,8,9.42
CO,LPGout,9,10.78
CO,LPGout,10,11.16
CO,LPGout,11,12.86
CO,LPGout,12,13.29
CO,LPGout,13,12.25
CO,LPGout,14,10.39
CO,LPGout,15,9.11
CO,LPGout,16,8.71
CO,LPGout,17,9.02
CO,LPGout,18,8.65
CO,LPGout,19,9.30
CO,LPGout,20,9.42
CO,LPGout,21,10.81
CO,LPGout,22,10.97
CO,LPGout,23,12.68
CO,N2Hout,-1,0.07
CO,N2Hout,0,0.08
CO,N2Hout,1,0.10
CO,N2Hout,2,0.05
CO,N2Hout,3,0.03
CO,N2Hout,4,0.01
CO,N2Hout,5,0.01
CO,N2Hout,6,0.01
CO,N2Hout,7,0.01
CO,N2Hout,8,0.01
CO,N2Hout,9,0.03
CO,N2Hout,10,0.04
CO,N2Hout,11,0.06
CO,N2Hout,12,0.08
CO,N2Hout,13,0.07
CO,N2Hout,14,0.05
CO,N2Hout,15,0.03
CO,N2Hout,16,0.01
CO,N2Hout,17,0.01
CO,N2Hout,18,0.01
CO,N2Hout,19,0.01
CO,N2Hout,20,0.01
CO,N2Hout,21,0.02
CO,N2Hout,22,0.04
CO,N2Hout,23,0.06
CO,N6Iout,-1,0.00
CO,N6Iout,0,0.00
CO,N6Iout,1,0.00
CO,N6Iout,2,0.00
CO,N6Iout,3,0.00
CO,N6Iout,4,0.00
CO,N6Iout,5,0.00
CO,N6Iout,6,0.00
CO,N6Iout,7,0.00
CO,N6Iout,8,0.00
CO,N6Iout,9,0.00
CO,N6Iout,10,0.00
CO,N6Iout,11,0.00
CO,N6Iout,12,0.00
CO,N6Iout,13,0.00
CO,N6Iout,14,0.00
CO,N6Iout,15,0.00
CO,N6Iout,16,0.00
CO,N6Iout,17,0.00
CO,N6Iout,18,0.00
CO,N6Iout,19,0.00
CO,N6Iout,20,0.00
CO,N6Iout,21,0.00
CO,N6Iout,22,0.00
CO,N6Iout,23,0.00
CT,ASPHout,-1,1.31
CT,ASPHout,0,1.08
CT,ASPHout,1,1.18
CT,ASPHout,2,1.29
CT,ASPHout,3,1.62
CT,ASPHout,4,1.97
CT,ASPHout,5,2.34
CT,ASPHout,6,2.53
CT,ASPHout,7,2.60
CT,ASPHout,8,2.45
CT,ASPHout,9,2.18
CT,ASPHout,10,1.62
CT,ASPHout,11,1.16
CT,ASPHout,12,1.14
CT,ASPHout,13,1.19
CT,ASPHout,14,1.35
CT,ASPHout,15,1.66
CT,ASPHout,16,2.04
CT,ASPHout,17,2.37
CT,ASPHout,18,2.55
CT,ASPHout,19,2.62
CT,ASPHout,20,2.46
CT,ASPHout,21,2.18
CT,ASPHout,22,1.63
CT,ASPHout,23,1.16
CT,CFGsout,-1,97.83
CT,CFGsout,0,94.52
CT,CFGsout,1,93.79
CT,CFGsout,2,98.17
CT,CFGsout,3,97.34
CT,CFGsout,4,100.62
CT,CFGsout,5,99.01
CT,CFGsout,6,100.19
CT,CFGsout,7,101.03
CT,CFGsout,8,97.25
CT,CFGsout,9,99.73
CT,CFGsout,10,97.34
CT,CFGsout,11,97.76
CT,CFGsout,12,93.88
CT,CFGsout,13,93.07
CT,CFGsout,14,96.44
CT,CFGsout,15,98.47
CT,CFGsout,16,99.17
CT,CFGsout,17,99.44
CT,CFGsout,18,100.36
CT,CFGsout,19,101.05
CT,CFGsout,20,97.38
CT,CFGsout,21,99.26
CT,CFGsout,22,97.83
CT,CFGsout,23,97.75
CT,COKout,-1,0.00
CT,COKout,0,0.00
CT,COKout,1,0.00
CT,COKout,2,0.00
CT,COKout,3,0.00
CT,COKout,4,0.00
CT,COKout,5,0.00
CT,COKout,6,0.00
CT,COKout,7,0.00
CT,COKout,8,0.00
CT,COKout,9,0.00
CT,COKout,10,0.00
CT,COKout,11,0.00
CT,COKout,12,0.00
CT,COKout,13,0.00
CT,COKout,14,0.00
CT,COKout,15,0.00
CT,COKout,16,0.00
CT,COKout,17,0.00
CT,COKout,18,0.00
CT,COKout,19,0.00
CT,COKout,20,0.00
CT,COKout,21,0.00
CT,COKout,22,0.00
CT,COKout,23,0.00
CT,DSUout,-1,52.10
CT,DSUout,0,51.79
CT,DSUout,1,54.10
CT,DSUout,2,52.05
CT,DSUout,3,53.45
CT,DSUout,4,55.86
CT,DSUout,5,56.93
CT,DSUout,6,55.75
CT,DSUout,7,56.76
CT,DSUout,8,56.68
CT,DSUout,9,58.49
CT,DSUout,10,53.01
CT,DSUout,11,53.25
CT,DSUout,12,51.56
CT,DSUout,13,52.50
CT,DSUout,14,54.83
CT,DSUout,15,56.72
CT,DSUout,16,57.66
CT,DSUout,17,58.06
CT,DSUout,18,56.64
CT,DSUout,19,57.83
CT,DSUout,20,57.19
CT,DSUout,21,59.91
CT,DSUout,22,54.72
CT,DSUout,23,53.47
CT,JTAout,-1,4.84
CT,JTAout,0,4.25
CT,JTAout,1,4.49
CT,JTAout,2,4.79
CT,JTAout,3,4.83
CT,JTAout,4,4.91
CT,JTAout,5,5.03
CT,JTAout,6,4.93
CT,JTAout,7,4.78
CT,JTAout,8,4.58
CT,JTAout,9,4.52
CT,JTAout,10,4.38
CT,JTAout,11,4.53
CT,JTAout,12,4.31
CT,JTAout,13,4.39
CT,JTAout,14,4.60
CT,JTAout,15,4.78
CT,JTAout,16,4.89
CT,JTAout,17,5.08
CT,JTAout,18,4.98
CT,JTAout,19,4.83
CT,JTAout,20,4.63
CT,JTAout,21,4.57
CT,JTAout,22,4.43
CT,JTAout,23,4.58
CT,LPGout,-1,6.42
CT,LPGout,0,7.00
CT,LPGout,1,6.70
CT,LPGout,2,5.39
CT,LPGout,3,4.55
CT,LPGout,4,4.34
CT,LPGout,5,4.73
CT,LPGout,6,4.73
CT,LPGout,7,4.94
CT,LPGout,8,5.05
CT,LPGout,9,5.78
CT,LPGout,10,5.98
CT,LPGout,11,6.89
CT,LPGout,12,7.12
CT,LPGout,13,6.56
CT,LPGout,14,5.57
CT,LPGout,15,4.88
CT,LPGout,16,4.67
CT,LPGout,17,4.83
CT,LPGout,18,4.64
CT,LPGout,19,4.98
CT,LPGout,20,5.05
CT,LPGout,21,5.79
CT,LPGout,22,5.88
CT,LPGout,23,6.80
CT,N2Hout,-1,61.36
CT,N2Hout,0,75.06
CT,N2Hout,1,87.41
CT,N2Hout,2,51.74
CT,N2Hout,3,28.78
CT,N2Hout,4,14.46
CT,N2Hout,5,10.78
CT,N2Hout,6,10.37
CT,N2Hout,7,11.28
CT,N2Hout,8,16.62
CT,N2Hout,9,26.33
CT,N2Hout,10,40.50
CT,N2Hout,11,57.87
CT,N2Hout,12,76.84
CT,N2Hout,13,68.52
CT,N2Hout,14,45.65
CT,N2Hout,15,25.95
CT,N2Hout,16,13.55
CT,N2Hout,17,10.19
CT,N2Hout,18,9.59
CT,N2Hout,19,10.35
CT,N2Hout,20,16.98
CT,N2Hout,21,25.12
CT,N2Hout,22,38.79
CT,N2Hout,23,55.57
CT,N6Iout,-1,0.94
CT,N6Iout,0,0.86
CT,N6Iout,1,0.62
CT,N6Iout,2,0.83
CT,N6Iout,3,0.86
CT,N6Iout,4,0.53
CT,N6Iout,5,0.69
CT,N6Iout,6,0.60
CT,N6Iout,7,0.64
CT,N6Iout,8,0.65
CT,N6Iout,9,0.67
CT,N6Iout,10,0.68
CT,N6Iout,11,0.66
CT,N6Iout,12,0.75
CT,N6Iout,13,0.61
CT,N6Iout,14,0.66
CT,N6Iout,15,0.65
CT,N6Iout,16,0.55
CT,N6Iout,17,0.65
CT,N6Iout,18,0.57
CT,N6Iout,19,0.61
CT,N6Iout,20,0.60
CT,N6Iout,21,0.63
CT,N6Iout,22,0.64
CT,N6Iout,23,0.62
DE,ASPHout,-1,0.79
DE,ASPHout,0,0.66
DE,ASPHout,1,0.71
DE,ASPHout,2,0.78
DE,ASPHout,3,0.98
DE,ASPHout,4,1.19
DE,ASPHout,5,1.42
DE,ASPHout,6,1.53
DE,ASPHout,7,1.57
DE,ASPHout,8,1.48
DE,ASPHout,9,1.32
DE,ASPHout,10,0.98
DE,ASPHout,11,0.70
DE,ASPHout,12,0.69
DE,ASPHout,13,0.72
DE,ASPHout,14,0.82
DE,ASPHout,15,1.00
DE,ASPHout,16,1.23
DE,ASPHout,17,1.44
DE,ASPHout,18,1.55
DE,ASPHout,19,1.59
DE,ASPHout,20,1.49
DE,ASPHout,21,1.32
DE,ASPHout,22,0.98
DE,ASPHout,23,0.70
DE,CFGsout,-1,28.94
DE,CFGsout,0,27.96
DE,CFGsout,1,27.75
DE,CFGsout,2,29.04
DE,CFGsout,3,28.80
DE,CFGsout,4,29.77
DE,CFGsout,5,29.29
DE,CFGsout,6,29.64
DE,CFGsout,7,29.89
DE,CFGsout,8,28.77
DE,CFGsout,9,29.50
DE,CFGsout,10,28.80
DE,CFGsout,11,28.92
DE,CFGsout,12,27.77
DE,CFGsout,13,27.53
DE,CFGsout,14,28.53
DE,CFGsout,15,29.13
DE,CFGsout,16,29.34
DE,CFGsout,17,29.42
DE,CFGsout,18,29.69
DE,CFGsout,19,29.90
DE,CFGsout,20,28.81
DE,CFGsout,21,29.37
DE,CFGsout,22,28.94
DE,CFGsout,23,28.92
DE,COKout,-1,2.11
DE,COKout,0,2.99
DE,COKout,1,1.87
DE,COKout,2,2.95
DE,COKout,3,2.51
DE,COKout,4,2.79
DE,COKout,5,2.92
DE,COKout,6,2.78
DE,COKout,7,3.10
DE,COKout,8,2.89
DE,COKout,9,2.52
DE,COKout,10,2.85
DE,COKout,11,2.72
DE,COKout,12,2.63
DE,COKout,13,2.34
DE,COKout,14,2.35
DE,COKout,15,2.43
DE,COKout,16,2.65
DE,COKout,17,2.85
DE,COKout,18,2.74
DE,COKout,19,3.07
DE,COKout,20,2.87
DE,COKout,21,2.50
DE,COKout,22,2.84
DE,COKout,23,2.71
DE,DSUout,-1,6.42
DE,DSUout,0,6.38
DE,DSUout,1,6.67
DE,DSUout,2,6.42
DE,DSUout,3,6.59
DE,DSUout,4,6.89
DE,DSUout,5,7.02
DE,DSUout,6,6.87
DE,DSUout,7,7.00
DE,DSUout,8,6.99
DE,DSUout,9,7.21
DE,DSUout,10,6.54
DE,DSUout,11,6.57
DE,DSUout,12,6.36
DE,DSUout,13,6.47
DE,DSUout,14,6.76
DE,DSUout,15,6.99
DE,DSUout,16,7.11
DE,DSUout,17,7.16
DE,DSUout,18,6.98
DE,DSUout,19,7.13
DE,DSUout,20,7.05
DE,DSUout,21,7.39
DE,DSUout,22,6.75
DE,DSUout,23,6.59
DE,JTAout,-1,0.32
DE,JTAout,0,0.28
DE,JTAout,1,0.29
DE,JTAout,2,0.31
DE,JTAout,3,0.31
DE,JTAout,4,0.32
DE,JTAout,5,0.33
DE,JTAout,6,0.32
DE,JTAout,7,0.31
DE,JTAout,8,0.30
DE,JTAout,9,0.29
DE,JTAout,10,0.29
DE,JTAout,11,0.29
DE,JTAout,12,0.28
DE,JTAout,13,0.29
DE,JTAout,14,0.30
DE,JTAout,15,0.31
DE,JTAout,16,0.32
DE,JTAout,17,0.33
DE,JTAout,18,0.32
DE,JTAout,19,0.32
DE,JTAout,20,0.30
DE,JTAout,21,0.30
DE,JTAout,22,0.29
DE,JTAout,23,0.30
DE,LPGout,-1,2.53
DE,LPGout,0,2.76
DE,LPGout,1,2.64
DE,LPGout,2,2.13
DE,LPGout,3,1.79
DE,LPGout,4,1.71
DE,LPGout,5,1.86
DE,LPGout,6,1.86
DE,LPGout,7,1.95
DE,LPGout,8,1.99
DE,LPGout,9,2.28
DE,LPGout,10,2.36
DE,LPGout,11,2.72
DE,LPGout,12,2.81
DE,LPGout,13,2.59
DE,LPGout,14,2.19
DE,LPGout,15,1.92
DE,LPGout,16,1.84
DE,LPGout,17,1.90
DE,LPGout,18,1.83
DE,LPGout,19,1.96
DE,LPGout,20,1.99
DE,LPGout,21,2.28
DE,LPGout,22,2.32
DE,LPGout,23,2.68
DE,N2Hout,-1,2.78
DE,N2Hout,0,3.40
DE,N2Hout,1,3.96
DE,N2Hout,2,2.34
DE,N2Hout,3,1.30
DE,N2Hout,4,0.65
DE,N2Hout,5,0.48
DE,N2Hout,6,0.47
DE,N2Hout,7,0.51
DE,N2Hout,8,0.75
DE,N2Hout,9,1.19
DE,N2Hout,10,1.83
DE,N2Hout,11,2.62
DE,N2Hout,12,3.48
DE,N2Hout,13,3.10
DE,N2Hout,14,2.07
DE,N2Hout,15,1.17
DE,N2Hout,16,0.61
DE,N2Hout,17,0.46
DE,N2Hout,18,0.43
DE,N2Hout,19,0.46
DE,N2Hout,20,0.77
DE,N2Hout,21,1.13
DE,N2Hout,22,1.75
DE,N2Hout,23,2.52
DE,N6Iout,-1,1.09
DE,N6Iout,0,1.00
DE,N6Iout,1,0.72
DE,N6Iout,2,0.96
DE,N6Iout,3,1.00
DE,N6Iout,4,0.61
DE,N6Iout,5,0.80
DE,N6Iout,6,0.70
DE,N6Iout,7,0.74
DE,N6Iout,8,0.75
DE,N6Iout,9,0.78
DE,N6Iout,10,0.79
DE,N6Iout,11,0.77
DE,N6Iout,12,0.88
DE,N6Iout,13,0.71
DE,N6Iout,14,0.77
DE,N6Iout,15,0.75
DE,N6Iout,16,0.64
DE,N6Iout,17,0.75
DE,N6Iout,18,0.67
DE,N6Iout,19,0.70
DE,N6Iout,20,0.70
DE,N6Iout,21,0.73
DE,N6Iout,22,0.74
DE,N6Iout,23,0.71
FL,ASPHout,-1,7.19
FL,ASPHout,0,5.94
FL,ASPHout,1,6.44
FL,ASPHout,2,7.04
FL,ASPHout,3,8.87
FL,ASPHout,4,10.75
FL,ASPHout,5,12.79
FL,ASPHout,6,13.81
FL,ASPHout,7,14.20
FL,ASPHout,8,13.40
FL,ASPHout,9,11.94
FL,ASPHout,10,8.85
FL,ASPHout,11,6.38
FL,ASPHout,12,6.24
FL,ASPHout,13,6.52
FL,ASPHout,14,7.41
FL,ASPHout,15,9.06
FL,ASPHout,16,11.14
FL,ASPHout,17,12.97
FL,ASPHout,18,13.96
FL,ASPHout,19,14.31
FL,ASPHout,20,13.45
FL,ASPHout,21,11.91
FL,ASPHout,22,8.89
FL,ASPHout,23,6.33
FL,CFGsout,-1,545.72
FL,CFGsout,0,527.25
FL,CFGsout,1,523.17
FL,CFGsout,2,547.64
FL,CFGsout,3,542.99
FL,CFGsout,4,561.28
FL,CFGsout,5,552.28
FL,CFGsout,6,558.88
FL,CFGsout,7,563.55
FL,CFGsout,8,542.47
FL,CFGsout,9,556.31
FL,CFGsout,10,542.99
FL,CFGsout,11,545.34
FL,CFGsout,12,523.68
FL,CFGsout,13,519.16
FL,CFGsout,14,537.99
FL,CFGsout,15,549.30
FL,CFGsout,16,553.18
FL,CFGsout,17,554.71
FL,CFGsout,18,559.84
FL,CFGsout,19,563.68
FL,CFGsout,20,543.18
FL,CFGsout,21,553.70
FL,CFGsout,22,545.69
FL,CFGsout,23,545.28
FL,COKout,-1,7.60
FL,COKout,0,10.80
FL,COKout,1,6.75
FL,COKout,2,10.63
FL,COKout,3,9.05
FL,COKout,4,10.07
FL,COKout,5,10.54
FL,COKout,6,10.05
FL,COKout,7,11.17
FL,COKout,8,10.43
FL,COKout,9,9.09
FL,COKout,10,10.28
FL,COKout,11,9.80
FL,COKout,12,9.50
FL,COKout,13,8.45
FL,COKout,14,8.48
FL,COKout,15,8.76
FL,COKout,16,9.57
FL,COKout,17,10.29
FL,COKout,18,9.89
FL,COKout,19,11.07
FL,COKout,20,10.35
FL,COKout,21,9.04
FL,COKout,22,10.25
FL,COKout,23,9.77
FL,DSUout,-1,124.00
FL,DSUout,0,123.25
FL,DSUout,1,128.75
FL,DSUout,2,123.87
FL,DSUout,3,127.20
FL,DSUout,4,132.95
FL,DSUout,5,135.50
FL,DSUout,6,132.68
FL,DSUout,7,135.08
FL,DSUout,8,134.90
FL,DSUout,9,139.21
FL,DSUout,10,126.16
FL,DSUout,11,126.74
FL,DSUout,12,122.71
FL,DSUout,13,124.96
FL,DSUout,14,130.50
FL,DSUout,15,135.00
FL,DSUout,16,137.23
FL,DSUout,17,138.19
FL,DSUout,18,134.79
FL,DSUout,19,137.65
FL,DSUout,20,136.11
FL,DSUout,21,142.59
FL,DSUout,22,130.24
FL,DSUout,23,127.26
FL,JTAout,-1,100.65
FL,JTAout,0,88.45
FL,JTAout,1,93.30
FL,JTAout,2,99.59
FL,JTAout,3,100.32
FL,JTAout,4,102.14
FL,JTAout,5,104.54
FL,JTAout,6,102.57
FL,JTAout,7,99.40
FL,JTAout,8,95.18
FL,JTAout,9,93.97
FL,JTAout,10,91.10
FL,JTAout,11,94.12
FL,JTAout,12,89.62
FL,JTAout,13,91.24
FL,JTAout,14,95.55
FL,JTAout,15,99.38
FL,JTAout,16,101.57
FL,JTAout,17,105.67
FL,JTAout,18,103.54
FL,JTAout,19,100.52
FL,JTAout,20,96.17
FL,JTAout,21,94.93
FL,JTAout,22,92.07
FL,JTAout,23,95.22
FL,LPGout,-1,10.00
FL,LPGout,0,10.91
FL,LPGout,1,10.45
FL,LPGout,2,8.41
FL,LPGout,3,7.10
FL,LPGout,4,6.77
FL,LPGout,5,7.38
FL,LPGout,6,7.38
FL,LPGout,7,7.71
FL,LPGout,8,7.87
FL,LPGout,9,9.01
FL,LPGout,10,9.32
FL,LPGout,11,10.75
FL,LPGout,12,11.11
FL,LPGout,13,10.23
FL,LPGout,14,8.68
FL,LPGout,15,7.61
FL,LPGout,16,7.27
FL,LPGout,17,7.53
FL,LPGout,18,7.23
FL,LPGout,19,7.77
FL,LPGout,20,7.87
FL,LPGout,21,9.03
FL,LPGout,22,9.17
FL,LPGout,23,10.60
FL,N2Hout,-1,0.15
FL,N2Hout,0,0.18
FL,N2Hout,1,0.22
FL,N2Hout,2,0.13
FL,N2Hout,3,0.07
FL,N2Hout,4,0.03
FL,N2Hout,5,0.02
FL,N2Hout,6,0.02
FL,N2Hout,7,0.02
FL,N2Hout,8,0.04
FL,N2Hout,9,0.06
FL,N2Hout,10,0.10
FL,N2Hout,11,0.14
FL,N2Hout,12,0.19
FL,N2Hout,13,0.17
FL,N2Hout,14,0.11
FL,N2Hout,15,0.06
FL,N2Hout,16,0.03
FL,N2Hout,17,0.02
FL,N2Hout,18,0.02
FL,N2Hout,19,0.02
FL,N2Hout,20,0.04
FL,N2Hout,21,0.06
FL,N2Hout,22,0.09
FL,N2Hout,23,0.14
FL,N6Iout,-1,27.67
FL,N6Iout,0,25.43
FL,N6Iout,1,18.35
FL,N6Iout,2,24.37
FL,N6Iout,3,25.51
FL,N6Iout,4,15.64
FL,N6Iout,5,20.29
FL,N6Iout,6,17.82
FL,N6Iout,7,18.80
FL,N6Iout,8,19.17
FL,N6Iout,9,19.87
FL,N6Iout,10,20.19
FL,N6Iout,11,19.63
FL,N6Iout,12,22.29
FL,N6Iout,13,18.11
FL,N6Iout,14,19.55
FL,N6Iout,15,19.18
FL,N6Iout,16,16.23
FL,N6Iout,17,19.18
FL,N6Iout,18,16.99
FL,N6Iout,19,17.90
FL,N6Iout,20,17.88
FL,N6Iout,21,18.61
FL,N6Iout,22,18.94
FL,N6Iout,23,18.19
GA,ASPHout,-1,7.61
GA,ASPHout,0,6.29
GA,ASPHout,1,6.82
GA,ASPHout,2,7.46
GA,ASPHout,3,9.39
GA,ASPHout,4,11.39
GA,ASPHout,5,13.55
GA,ASPHout,6,14.62
GA,ASPHout,7,15.04
GA,ASPHout,8,14.19
GA,ASPHout,9,12.64
GA,ASPHout,10,9.37
GA,ASPHout,11,6.75
GA,ASPHout,12,6.61
GA,ASPHout,13,6.90
GA,ASPHout,14,7.85
GA,ASPHout,15,9.59
GA,ASPHout,16,11.80
GA,ASPHout,17,13.73
GA,ASPHout,18,14.78
GA,ASPHout,19,15.15
GA,ASPHout,20,14.24
GA,ASPHout,21,12.61
GA,ASPHout,22,9.41
GA,ASPHout,23,6.70
GA,CFGsout,-1,319.30
GA,CFGsout,0,308.49
GA,CFGsout,1,306.10
GA,CFGsout,2,320.42
GA,CFGsout,3,317.70
GA,CFGsout,4,328.40
GA,CFGsout,5,323.13
GA,CFGsout,6,327.00
GA,CFGsout,7,329.73
GA,CFGsout,8,317.40
GA,CFGsout,9,325.49
GA,CFGsout,10,317.70
GA,CFGsout,11,319.07
GA,CFGsout,12,306.40
GA,CFGsout,13,303.75
GA,CFGsout,14,314.77
GA,CFGsout,15,321.39
GA,CFGsout,16,323.66
GA,CFGsout,17,324.56
GA,CFGsout,18,327.56
GA,CFGsout,19,329.81
GA,CFGsout,20,317.81
GA,CFGsout,21,323.97
GA,CFGsout,22,319.28
GA,CFGsout,23,319.04
GA,COKout,-1,2.34
GA,COKout,0,3.33
GA,COKout,1,2.08
GA,COKout,2,3.28
GA,COKout,3,2.79
GA,COKout,4,3.10
GA,COKout,5,3.25
GA,COKout,6,3.10
GA,COKout,7,3.45
GA,COKout,8,3.22
GA,COKout,9,2.80
GA,COKout,10,3.17
GA,COKout,11,3.02
GA,COKout,12,2.93
GA,COKout,13,2.60
GA,COKout,14,2.62
GA,COKout,15,2.70
GA,COKout,16,2.95
GA,COKout,17,3.17
GA,COKout,18,3.05
GA,COKout,19,3.41
GA,COKout,20,3.19
GA,COKout,21,2.79
GA,COKout,22,3.16
GA,COKout,23,3.01
GA,DSUout,-1,97.72
GA,DSUout,0,97.14
GA,DSUout,1,101.47
GA,DSUout,2,97.62
GA,DSUout,3,100.25
GA,DSUout,4,104.78
GA,DSUout,5,106.79
GA,DSUout,6,104.56
GA,DSUout,7,106.46
GA,DSUout,8,106.31
GA,DSUout,9,109.71
GA,DSUout,10,99.43
GA,DSUout,11,99.88
GA,DSUout,12,96.71
GA,DSUout,13,98.48
GA,DSUout,14,102.85
GA,DSUout,15,106.39
GA,DSUout,16,108.15
GA,DSUout,17,108.91
GA,DSUout,18,106.23
GA,DSUout,19,108.48
GA,DSUout,20,107.27
GA,DSUout,21,112.38
GA,DSUout,22,102.64
GA,DSUout,23,100.29
GA,JTAout,-1,41.68
GA,JTAout,0,36.62
GA,JTAout,1,38.63
